package,revdep
reshape2,hJAM
reshape2,HLMdiag
reshape2,hybridModels
reshape2,hyfo
reshape2,ifaTools
reshape2,imputeR
reshape2,imputeTestbench
reshape2,IMTest
reshape2,iNEXT
reshape2,intensity.analysis
reshape2,InterfaceqPCR
reshape2,interlineaR
reshape2,IOHanalyzer
reshape2,iprior
reshape2,Irescale
reshape2,ITNr
reshape2,ivmodel
reshape2,kaos
reshape2,L0Learn
reshape2,laketemps
reshape2,LambertW
reshape2,lans2r
reshape2,lavaSearch2
reshape2,lda.svi
reshape2,ldatuning
reshape2,likert
reshape2,lolog
reshape2,loose.rock
reshape2,LPRelevance
reshape2,lsbclust
reshape2,lsl
reshape2,magclass
reshape2,mandelbrot
reshape2,manhplot
reshape2,manymodelr
reshape2,MarketMatching
reshape2,marmap
reshape2,matricks
reshape2,MBNMAdose
reshape2,MBNMAtime
reshape2,mcMST
reshape2,meaRtools
reshape2,medicalrisk
reshape2,MetaComp
reshape2,mhtboot
reshape2,MicroNiche
reshape2,microsamplingDesign
reshape2,MiRAnorm
reshape2,mizer
reshape2,mlergm
reshape2,mmppr
reshape2,MMVBVS
reshape2,morse
reshape2,mortAAR
reshape2,MPTmultiverse
reshape2,mrf2d
reshape2,MRMR
reshape2,multdyn
reshape2,MultiMeta
reshape2,nandb
reshape2,ncappc
reshape2,neotoma
reshape2,networkreporting
reshape2,NeuralNetTools
reshape2,NMAoutlier
reshape2,NPflow
reshape2,oaxaca
reshape2,obAnalytics
reshape2,OpasnetUtils
reshape2,optiSel
reshape2,ordinalLBM
reshape2,outreg
reshape2,panelvar
reshape2,patPRO
reshape2,PCADSC
reshape2,pcFactorStan
reshape2,pdfetch
reshape2,pgsc
reshape2,phase1PRMD
reshape2,phenofit
reshape2,pinbasic
reshape2,pingers
reshape2,planar
reshape2,Plasmidprofiler
reshape2,plethem
reshape2,plot3logit
reshape2,PlotPrjNetworks
reshape2,plsgenomics
reshape2,plsr
reshape2,polypoly
reshape2,pomp
reshape2,powerbydesign
reshape2,pqantimalarials
reshape2,predict3d
reshape2,prepdat
reshape2,preText
reshape2,primerTree
reshape2,promotionImpact
reshape2,proteomics
reshape2,pscore
reshape2,psData
reshape2,psychmeta
reshape2,PTXQC
reshape2,ptycho
reshape2,puzzle
reshape2,pxR
reshape2,qdap
reshape2,quadrupen
reshape2,R3port
reshape2,rabhit
reshape2,radiomics
reshape2,randomForestExplainer
reshape2,rbi
reshape2,rbi.helpers
reshape2,rdiversity
reshape2,refund.shiny
reshape2,RelimpPCR
reshape2,rERR
reshape2,reshapeGUI
reshape2,rJST
reshape2,rlfsm
reshape2,rmcfs
reshape2,RNeXML
reshape2,rplos
reshape2,rSQM
reshape2,RSSL
reshape2,RStoolbox
reshape2,rusk
reshape2,rWBclimate
reshape2,rwty
reshape2,rYoutheria
reshape2,saotd
reshape2,sctransform
reshape2,SEERaBomb
reshape2,segclust2d
reshape2,shinyKGode
reshape2,shinystan
reshape2,siland
reshape2,simmr
reshape2,SimRVSequences
reshape2,SIRItoGTFS
reshape2,SixSigma
reshape2,snht
reshape2,soc.ca
reshape2,soilDB
reshape2,sorvi
reshape2,soundgen
reshape2,SoyNAM
reshape2,SpatialFloor
reshape2,spatialwarnings
reshape2,spectacles
reshape2,spiR
reshape2,sprm
reshape2,SSDM
reshape2,stability
reshape2,STMedianPolish
reshape2,StMoMo
reshape2,STMotif
reshape2,SUMMER
reshape2,SurvBoost
reshape2,sValues
reshape2,svars
reshape2,SVMMaj
reshape2,swfscMisc
reshape2,sysid
reshape2,taRifx
reshape2,tashu
reshape2,tcR
reshape2,telefit
reshape2,Tendril
reshape2,testcorr
reshape2,timma
reshape2,tmpm
reshape2,toolmaRk
reshape2,traitdataform
reshape2,TripleR
reshape2,tsiR
reshape2,TSMining
reshape2,TSstudio
reshape2,tvm
reshape2,Umatrix
reshape2,UncertainInterval
reshape2,updog
reshape2,validateRS
reshape2,ViSiElse
reshape2,vmd
reshape2,vpc
reshape2,warpMix
reshape2,wevid
reshape2,widyr
reshape2,wordmatch
reshape2,wql
reshape2,wTO
reshape2,xsp
reshape2,xxIRT
reshape2,yorkr
reshape2,zebu
reshape2,zoocat
rex,covr
rex,lintr
rex,nlmixr
rex,roxygen2md
rex,RxODE
rex,todor
Rfit,chipPCR
Rfit,DBfit
Rfit,DODR
Rfit,mvctm
Rfit,npsm
Rfit,Rbent
rgdal,agriwater
rgdal,ambhasGW
rgdal,AmostraBrasil
rgdal,aoristic
rgdal,APfun
rgdal,ASIP
rgdal,assignR
rgdal,bdvis
rgdal,BIEN
rgdal,birdring
rgdal,bomrang
rgdal,bossMaps
rgdal,briskaR
rgdal,CARBayesST
rgdal,cartograflow
rgdal,cffdrs
rgdal,ConR
rgdal,CoordinateCleaner
rgdal,ctmm
rgdal,diffeR
rgdal,disaggregation
rgdal,divagis
rgdal,DMMF
rgdal,downscaledl
rgdal,dssd
rgdal,dtwSat
rgdal,dynatopmodel
rgdal,EcoGenetics
rgdal,eddi
rgdal,eechidna
rgdal,ExtractTrainData
rgdal,fastmaRching
rgdal,fetchR
rgdal,flightplanning
rgdal,FLightR
rgdal,FloodMapper
rgdal,forestChange
rgdal,GADMTools
rgdal,gdalUtils
rgdal,gDefrag
rgdal,geodiv
rgdal,geonetwork
rgdal,geoSpectral
rgdal,geotopbricks
rgdal,geoviz
rgdal,grainscape
rgdal,gridsample
rgdal,GSIF
rgdal,hsdar
rgdal,hyfo
rgdal,iemisc
rgdal,importinegi
rgdal,inlabru
rgdal,inlmisc
rgdal,intamap
rgdal,intamapInteractive
rgdal,intensity.analysis
rgdal,iSDM
rgdal,ISRaD
rgdal,LabourMarketAreas
rgdal,lakemorpho
rgdal,landsat
rgdal,landsat8
rgdal,landsepi
rgdal,lidR
rgdal,loa
rgdal,M3
rgdal,malariaAtlas
rgdal,Mapinguari
rgdal,mapsRinteractive
rgdal,MazamaSpatialUtils
rgdal,MEDITS
rgdal,meteo
rgdal,meteoland
rgdal,micromap
rgdal,ModelMap
rgdal,MODIS
rgdal,modiscloud
rgdal,MODIStsp
rgdal,move
rgdal,movecost
rgdal,nhdR
rgdal,npphen
rgdal,OpasnetUtils
rgdal,openSTARS
rgdal,OpenStreetMap
rgdal,ows4R
rgdal,paleofire
rgdal,patternize
rgdal,pgirmess
rgdal,phenomap
rgdal,plotKML
rgdal,PopGenReport
rgdal,postGIStools
rgdal,ppcSpatial
rgdal,PReMiuM
rgdal,prevR
rgdal,psgp
rgdal,quickmapr
rgdal,quickPlot
rgdal,r2dRue
rgdal,RAC
rgdal,raceland
rgdal,rangeBuilder
rgdal,rangeMapper
rgdal,raptr
rgdal,rAvis
rgdal,rcanvec
rgdal,rCAT
rgdal,rcrimeanalysis
rgdal,rdhs
rgdal,red
rgdal,ref.ICAR
rgdal,reproducible
rgdal,rflexscan
rgdal,riverdist
rgdal,rmapzen
rgdal,rnrfa
rgdal,rosm
rgdal,RQGIS
rgdal,RSAGA
rgdal,Rsagacmd
rgdal,RStoolbox
rgdal,RSurvey
rgdal,rWBclimate
rgdal,sara4r
rgdal,sdmpredictors
rgdal,secrlinear
rgdal,SeerMapper
rgdal,ShapePattern
rgdal,ShapeSelectForest
rgdal,SiMRiv
rgdal,SIRItoGTFS
rgdal,spacey
rgdal,spatial.tools
rgdal,SpatialEpiApp
rgdal,SpNetPrep
rgdal,sptemExp
rgdal,SSN
rgdal,stampr
rgdal,tigris
rgdal,tiler
rgdal,tmaptools
rgdal,TOC
rgdal,trackdf
rgdal,TrajDataMining
rgdal,tripEstimation
rgdal,tweet2r
rgdal,uavRmp
rgdal,ursa
rgdal,UScancer
rgdal,velox
rgdal,water
rgdal,waterquality
rgdal,waver
rgdal,windfarmGA
rgdal,xROI
rgdal,zoon
rgeos,amt
rgeos,antaresViz
rgeos,atakrig
rgeos,BIEN
rgeos,birdring
rgeos,bossMaps
rgeos,briskaR
rgeos,cartograflow
rgeos,cartography
rgeos,cleangeo
rgeos,ConR
rgeos,constrainedKriging
rgeos,CoordinateCleaner
rgeos,disaggregation
rgeos,DivE
rgeos,DSpat
rgeos,DSsim
rgeos,dynatopmodel
rgeos,EcoIndR
rgeos,eechidna
rgeos,emdi
rgeos,expp
rgeos,ExtractTrainData
rgeos,fetchR
rgeos,flightplanning
rgeos,FLightR
rgeos,ForestGapR
rgeos,ForestTools
rgeos,GADMTools
rgeos,gaiah
rgeos,gDefrag
rgeos,geoaxe
rgeos,geodiv
rgeos,geogrid
rgeos,geojsonio
rgeos,geoviz
rgeos,geozoning
rgeos,ggvoronoi
rgeos,GISTools
rgeos,gridsample
rgeos,hero
rgeos,highriskzone
rgeos,hyfo
rgeos,hypervolume
rgeos,ibeemd
rgeos,IceCast
rgeos,incR
rgeos,inlabru
rgeos,inlmisc
rgeos,ipdw
rgeos,itcSegment
rgeos,KappaV
rgeos,LabourMarketAreas
rgeos,lakemorpho
rgeos,landsepi
rgeos,leafletCN
rgeos,lidR
rgeos,mapsRinteractive
rgeos,MazamaSpatialUtils
rgeos,MEDITS
rgeos,MetaLandSim
rgeos,MODIS
rgeos,MODIStsp
rgeos,Momocs
rgeos,movecost
rgeos,pgirmess
rgeos,postGIStools
rgeos,prioritizr
rgeos,psda
rgeos,pycno
rgeos,quickmapr
rgeos,quickPlot
rgeos,RAC
rgeos,rangeBuilder
rgeos,rangeMapper
rgeos,raptr
rgeos,RchivalTag
rgeos,red
rgeos,redlistr
rgeos,rKIN
rgeos,rpostgis
rgeos,RStoolbox
rgeos,RSurvey
rgeos,Rtrack
rgeos,shadow
rgeos,ShapePattern
rgeos,SIRItoGTFS
rgeos,SpaDES.tools
rgeos,spatialClust
rgeos,SpatialEpiApp
rgeos,SpatialGraph
rgeos,SpatialPosition
rgeos,spatsoc
rgeos,spatsurv
rgeos,spMaps
rgeos,sptemExp
rgeos,SSN
rgeos,stampr
rgeos,stplanr
rgeos,SurfaceTortoise
rgeos,TileManager
rgeos,tmaptools
rgeos,uavRmp
rgeos,velox
rgeos,Watersheds
rgeos,waver
rgeos,wildlifeDI
Rglpk,abcdeFBA
Rglpk,cat.dt
Rglpk,designmatch
Rglpk,fPortfolio
Rglpk,FRAPO
Rglpk,gemtc
Rglpk,HotDeckImputation
Rglpk,ITRSelect
Rglpk,LPmerge
Rglpk,MCDA
Rglpk,MSCMT
Rglpk,MultAlloc
Rglpk,multinomineq
Rglpk,networkTomography
Rglpk,npbr
Rglpk,otinference
Rglpk,parma
Rglpk,ROI.models.miplib
Rglpk,ROI.plugin.glpk
Rglpk,rorutadis
Rglpk,sdcTable
Rglpk,sparkTable
Rglpk,stratbr
Rglpk,stratvns
rio,boxr
rio,dpmr
rio,ExPanDaR
rio,genogeographer
rio,ledger
rio,psData
rio,varsExplore
rlist,bdpar
rlist,bestSDP
rlist,binomialRF
rlist,cartools
rlist,ConsRank
rlist,CorporaCoCo
rlist,DTWBI
rlist,DTWUMI
rlist,eemR
rlist,ExtremalDep
rlist,gWQS
rlist,gWQSRS
rlist,highcharter
rlist,hscovar
rlist,hsrecombi
rlist,MHCtools
rlist,oak
rlist,oncrawlR
rlist,osmose
rlist,PATHChange
rlist,peRspective
rlist,rAltmetric
rlist,RDML
rlist,rrefine
rlist,spectralGraphTopology
rlist,strip
rlist,tableschema.r
Rmpfr,Bessel
Rmpfr,confoundr
Rmpfr,corHMM
Rmpfr,correlbinom
Rmpfr,crossrun
Rmpfr,CryptRndTest
Rmpfr,CVXR
Rmpfr,downscale
Rmpfr,ecd
Rmpfr,ether
Rmpfr,GeDS
Rmpfr,GJRM
Rmpfr,ldatuning
Rmpfr,LDOD
Rmpfr,LIHNPSD
Rmpfr,MixedPoisson
Rmpfr,MLMOI
Rmpfr,OUwie
Rmpfr,PMCMRplus
Rmpfr,qrandom
Rmpfr,RPANDA
Rmpfr,SNscan
Rmpfr,TOHM
Rmpfr,WeMix
roxygen2,aoos
roxygen2,cartools
roxygen2,contractr
roxygen2,DataPackageR
roxygen2,devtools
roxygen2,docstring
roxygen2,document
roxygen2,exampletestr
roxygen2,golem
roxygen2,link2GI
roxygen2,miscFuncs
roxygen2,populationPDXdesign
roxygen2,Rd2roxygen
roxygen2,RSuite
roxygen2,sqlutils
roxygen2,uavRmp
roxygen2,zoon
rpart,ada
rpart,adabag
rpart,AntAngioCOOL
rpart,autoBagging
rpart,aVirtualTwins
rpart,binst
rpart,bnclassify
rpart,bst
rpart,chemometrics
rpart,CORElearn
rpart,CTShiny
rpart,Dforest
rpart,DidacticBoost
rpart,DMwR2
rpart,dtree
rpart,explore
rpart,EZtune
rpart,fastAdaboost
rpart,featurefinder
rpart,FFTrees
rpart,FSinR
rpart,galgo
rpart,gamlss.add
rpart,GENEAclassify
rpart,GPLTR
rpart,Harvest.Tree
rpart,ibmdbR
rpart,iBST
rpart,ipred
rpart,isoboost
rpart,jlctree
rpart,JOUSBoost
rpart,LongCART
rpart,longRPart2
rpart,LTRCtrees
rpart,maboost
rpart,MachineLearning
rpart,maptree
rpart,mcca
rpart,MergeGUI
rpart,metacart
rpart,mfe
rpart,mnj
rpart,MplusTrees
rpart,multiPIM
rpart,NHEMOtree
rpart,NoiseFiltersR
rpart,OptimClassifier
rpart,partykit
rpart,PredPsych
rpart,PSAgraphics
rpart,psica
rpart,quint
rpart,REEMtree
rpart,rotationForest
rpart,rpart.LAD
rpart,rpart.plot
rpart,rpart.utils
rpart,rpartScore
rpart,semtree
rpart,simputation
rpart,spatstat
rpart,spc4sts
rpart,SQB
rpart,SSDM
rpart,statip
rpart,stima
rpart,supclust
rpart,synthpop
rpart,traineR
rpart,tree.bins
rpart,treeClust
rpart,TSDT
rpart,varbin
rpart,vcrpart
rpart,visTree
rpart,VSURF
rprojroot,cleanr
rprojroot,cloudml
rprojroot,DataPackageR
rprojroot,debugr
rprojroot,desc
rprojroot,distill
rprojroot,here
rprojroot,learnr
rprojroot,packager
rprojroot,pak
rprojroot,pkgbuild
rprojroot,pkgload
rprojroot,prodigenr
rprojroot,radix
rprojroot,rcmdcheck
rprojroot,secret
rprojroot,sparklyr
rprojroot,styler
rprojroot,teachingApps
rprojroot,testthis
rprojroot,usethis
rprojroot,workflowr
rrcov,bigdatadist
rrcov,biwt
rrcov,BMA
rrcov,cellWise
rrcov,DepthProc
rrcov,fsdaR
rrcov,groc
rrcov,GSE
rrcov,ICSShiny
rrcov,MAINT.Data
rrcov,mfe
rrcov,riv
rrcov,RobAStBase
rrcov,RobStatTM
rrcov,robustfa
rrcov,rrcov3way
rrcov,rrcovHD
rrcov,rrcovNA
rsample,ivdesc
rsample,sitar
rsample,tidymodels
rsample,tidyposterior
rsample,tune
rsdmx,ecb
rsdmx,grattan
rsdmx,nomisr
rsdmx,OECD
rsdmx,readabs
rsm,HoRM
rsm,mclcar
rsm,OptimaRegion
rsm,rsurface
rsm,SPOT
rstantools,baggr
rstantools,bayes4psy
rstantools,bayesdfa
rstantools,beanz
rstantools,breathteststan
rstantools,brms
rstantools,conStruct
rstantools,ctsem
rstantools,DCPO
rstantools,gastempt
rstantools,glmmfields
rstantools,idealstan
rstantools,idem
rstantools,metaBMA
rstantools,MetaStan
rstantools,OncoBayes2
rstantools,publipha
rstantools,Rlgt
rstantools,rmdcev
rstantools,rstanarm
rstantools,rstanemax
rstantools,rstanlm
rstantools,rstap
rstantools,ssMousetrack
rstantools,thurstonianIRT
rstantools,trialr
rstantools,YPPE
rsvg,colorfindr
rsvg,integr
rsvg,netSEM
rsvg,RIdeogram
rsvg,vtree
rTensor,BaTFLED3D
rTensor,nnTensor
rTensor,scTenifoldNet
rTensor,tensorregress
rTensor,Tlasso
rTensor,TRES
rTensor,ttTensor
rtf,BE
rtf,BEACH
rtf,likeLTD
rtf,ncar
rtf,pkr
Rtsne,densityClust
Rtsne,EmbedSOM
Rtsne,FateID
Rtsne,HDclust
Rtsne,labdsv
Rtsne,PAC
Rtsne,RaceID
Rtsne,randomcoloR
Rtsne,Rdimtools
Rtsne,visvow
sampling,bootstrapFP
sampling,ForImp
sampling,Frames2
sampling,jipApprox
sampling,mrMLM
sampling,mrMLM.GUI
sampling,NonProbEst
sampling,RRTCS
sampling,samplingbook
sampling,Sofi
sampling,stratvns
scales,abjutils
scales,ACSNMineR
scales,AdhereR
scales,AeRobiology
scales,AFM
scales,afmToolkit
scales,alakazam
scales,animint2
scales,anipaths
scales,apexcharter
scales,apyramid
scales,aqp
scales,auditor
scales,BallMapper
scales,BAMBI
scales,basicTrendline
scales,BatchGetSymbols
scales,BAwiR
scales,bayesammi
scales,baystability
scales,Bchron
scales,bdscale
scales,bea.R
scales,BIGL
scales,billboarder
scales,bossMaps
scales,bridgesampling
scales,cellWise
scales,clhs
scales,clifro
scales,ClussCluster
scales,CMapViz
scales,complmrob
scales,concurve
scales,condformat
scales,confoundr
scales,corporaexplorer
scales,cowplot
scales,cr17
scales,cregg
scales,crplyr
scales,d3heatmap
scales,DataExplorer
scales,DescribeDisplay
scales,descriptr
scales,di
scales,DiagrammeR
scales,dials
scales,dlstats
scales,dslice
scales,dtwSat
scales,E4tools
scales,EasyHTMLReport
scales,echarts4r
scales,EFA.MRFA
scales,EHRtemporalVariability
scales,EIX
scales,EMMIXgene
scales,EpiCurve
scales,esquisse
scales,evaluator
scales,EventStudy
scales,ExPanDaR
scales,ezmmek
scales,factorMerger
scales,fasstr
scales,fastqcr
scales,feasts
scales,fic
scales,finalfit
scales,findviews
scales,fingertipscharts
scales,fSRM
scales,FunnelPlotR
scales,ganalytics
scales,gazepath
scales,geomerge
scales,GERGM
scales,GetQuandlData
scales,getTBinR
scales,ggallin
scales,ggalt
scales,gganimate
scales,ggChernoff
scales,GGEBiplots
scales,ggedit
scales,ggetho
scales,ggExtra
scales,ggforce
scales,ggfortify
scales,gghighlight
scales,ggimage
scales,ggiraphExtra
scales,ggmap
scales,ggnormalviolin
scales,ggplot.multistats
scales,ggplot2
scales,ggplotAssist
scales,ggpmisc
scales,ggpubr
scales,ggQQunif
scales,ggraph
scales,ggrepel
scales,ggridges
scales,ggsci
scales,ggspatial
scales,ggspectra
scales,ggtern
scales,ggthemes
scales,ggupset
scales,ggwordcloud
scales,gluvarpro
scales,googleway
scales,GSIF
scales,gwdegree
scales,halfcircle
scales,heuristicsmineR
scales,hierarchicalSets
scales,hrbrthemes
scales,idealstan
scales,idefix
scales,iDINGO
scales,IncDTW
scales,ingredients
scales,inlmisc
scales,IOHanalyzer
scales,iprior
scales,jcolors
scales,jskm
scales,kableExtra
scales,kayadata
scales,ldatuning
scales,ldhmm
scales,leaflet
scales,lemon
scales,linear.tools
scales,longitudinalcascade
scales,mafs
scales,mapedit
scales,mapview
scales,marcher
scales,MarketMatching
scales,MaxMC
scales,MBNMAdose
scales,MetaboList
scales,metaplot
scales,metR
scales,microhaplot
scales,MKdescr
scales,modelplotr
scales,MortalityTables
scales,mousetrap
scales,NACHO
scales,ncappc
scales,NetworkExtinction
scales,NeuralNetTools
scales,neutralitytestr
scales,nima
scales,oncrawlR
scales,optiRum
scales,PAFway
scales,paleobioDB
scales,pedquant
scales,pheatmap
scales,pimeta
scales,pinbasic
scales,pixiedust
scales,plothelper
scales,plotKML
scales,plotly
scales,powerlmm
scales,ppcSpatial
scales,precintcon
scales,primerTree
scales,processmapR
scales,promotionImpact
scales,prophet
scales,psycho
scales,pvaluefunctions
scales,qdap
scales,qicharts2
scales,QRAGadget
scales,quadmesh
scales,quadrupen
scales,RADanalysis
scales,randomcoloR
scales,raptr
scales,rAvis
scales,rayshader
scales,rbokeh
scales,Rcan
scales,rcartocolor
scales,regrrr
scales,rENA
scales,rfPermute
scales,RIdeogram
scales,RMixtComp
scales,RMixtCompUtilities
scales,RNewsflow
scales,rnoaa
scales,roahd
scales,robvis
scales,rPackedBar
scales,rsimsum
scales,RSSL
scales,ruv
scales,saotd
scales,SCVA
scales,see
scales,SEERaBomb
scales,segclust2d
scales,sensobol
scales,sergeant
scales,shadowtext
scales,shazam
scales,shinyloadtest
scales,shinyWidgets
scales,sigmajs
scales,signs
scales,simmer.plot
scales,simts
scales,sismonr
scales,SixSigma
scales,sjPlot
scales,sleepwalk
scales,splashr
scales,SSDM
scales,ssdtools
scales,stability
scales,starma
scales,statebins
scales,STMotif
scales,STPGA
scales,SubgrPlots
scales,superheat
scales,surveydata
scales,survivalAnalysis
scales,survminer
scales,SVMMaj
scales,tcR
scales,TDA
scales,teachingApps
scales,telefit
scales,Tendril
scales,testcorr
scales,tidybayes
scales,topoDistance
scales,trread
scales,TSstudio
scales,ufs
scales,ukbtools
scales,UniprotR
scales,UpSetR
scales,useful
scales,vetools
scales,vmd
scales,voteogram
scales,webr
scales,weightr
scales,xgxr
scales,xray
scales,ypr
scales,zoocat
scales,ztable
selectr,cliapp
selectr,ganalytics
selectr,Rcrawler
selectr,rvest
selectr,wikilake
sessioninfo,codemetar
sessioninfo,devtools
sessioninfo,NACHO
sessioninfo,projects
sessioninfo,rcmdcheck
sets,BayesMallows
sets,bootcluster
sets,CLONETv2
sets,DAKS
sets,HYRISK
sets,kst
sets,kstIO
sets,NHEMOtree
sets,pks
sets,relations
sets,scanstatistics
sets,semtree
settings,dcmodify
settings,PPRL
settings,RFishBC
settings,Ryacas0
settings,validate
sf,amt
sf,areal
sf,bcdata
sf,bcmaps
sf,bdl
sf,BIEN
sf,blockCV
sf,brazilmaps
sf,btb
sf,capm
sf,cartogram
sf,cartography
sf,cdcfluview
sf,censusxy
sf,chilemapas
sf,compstatr
sf,concaveman
sf,crawl
sf,crimedata
sf,csodata
sf,cyclestreets
sf,diffman
sf,dssd
sf,eixport
sf,elevatr
sf,EmissV
sf,eurostat
sf,exactextractr
sf,fgdr
sf,fingertipscharts
sf,foieGras
sf,GADMTools
sf,gdalUtilities
sf,geobr
sf,geodiv
sf,geogrid
sf,geojsonio
sf,geonetwork
sf,geosample
sf,geouy
sf,geoviz
sf,ggsn
sf,ggspatial
sf,ggVennDiagram
sf,GWSDAT
sf,hereR
sf,hydrolinks
sf,jpmesh
sf,jpndistrict
sf,kokudosuuchi
sf,LAGOSNE
sf,landsepi
sf,lconnect
sf,leafem
sf,leafpm
sf,leafpop
sf,lidR
sf,linemap
sf,link2GI
sf,lwgeom
sf,macleish
sf,mapedit
sf,mapi
sf,mapsapi
sf,mapview
sf,MODIS
sf,MODISTools
sf,moveVis
sf,MTA
sf,ncdfgeom
sf,nhdplusTools
sf,nhdR
sf,NipponMap
sf,NLMR
sf,nlrx
sf,nngeo
sf,oceanis
sf,opendatatoronto
sf,openSTARS
sf,opentripplanner
sf,osrm
sf,ows4R
sf,parlitools
sf,pct
sf,qualmap
sf,quickmapr
sf,raceland
sf,rasterDT
sf,RCzechia
sf,reproducible
sf,rFIA
sf,RFmerge
sf,rgeopat2
sf,RGISTools
sf,rmapshaper
sf,rmapzen
sf,rnaturalearth
sf,rpostgisLT
sf,RPyGeo
sf,RQGIS
sf,Rsagacmd
sf,sabre
sf,sen2r
sf,sfdct
sf,siland
sf,slga
sf,smoothr
sf,SpatialKDE
sf,SpatialPosition
sf,spatialrisk
sf,spdep
sf,stars
sf,stats19
sf,stcos
sf,stlcsb
sf,stplanr
sf,sugarbag
sf,tanaka
sf,TargomoR
sf,tidycensus
sf,tidytransit
sf,tigris
sf,tilegramsR
sf,tmap
sf,tmaptools
sf,trackeRapp
sf,transformr
sf,trigpoints
sf,uavRmp
sf,VancouvR
sf,vein
sf,velociraptr
sf,velox
sf,webTRISr
sf,windfarmGA
sfsmisc,CryptRndTest
sfsmisc,ddalpha
sfsmisc,Demerelate
sfsmisc,DHARMa
sfsmisc,DiSSMod
sfsmisc,distr
sfsmisc,distrMod
sfsmisc,DPQ
sfsmisc,FCGR
sfsmisc,gasfluxes
sfsmisc,ICEbox
sfsmisc,lokern
sfsmisc,mcmcplots
sfsmisc,modiscloud
sfsmisc,npregfast
sfsmisc,npsf
sfsmisc,pifpaf
sfsmisc,plfm
sfsmisc,RADanalysis
sfsmisc,random.polychor.pa
sfsmisc,RandomCoefficients
sfsmisc,simsalapar
sfsmisc,ssrm.logmer
sfsmisc,takos
sfsmisc,TTS
shape,adepro
shape,circlize
shape,ctmm
shape,diagram
shape,dsmodels
shape,ecolMod
shape,Luminescence
shape,marelac
shape,marmap
shape,NPCirc
shape,OceanView
shape,pathdiagram
shape,prepplot
shape,raptr
shape,RBPcurve
shape,ReacTran
shape,rmgarch
shape,sparsenet
shape,SpatialGraph
shape,spnet
shape,SSRA
shape,SubgrPlots
shape,symbols
shape,vows
shinyWidgets,AdhereR
shinyWidgets,bestSDP
shinyWidgets,CaPO4Sim
shinyWidgets,corporaexplorer
shinyWidgets,dplyrAssist
shinyWidgets,dragon
shinyWidgets,eAnalytics
shinyWidgets,esquisse
shinyWidgets,genogeographer
shinyWidgets,ggplotAssist
shinyWidgets,gimmeTools
shinyWidgets,iSTATS
shinyWidgets,memapp
shinyWidgets,microhaplot
shinyWidgets,miniMeta
shinyWidgets,MtreeRing
shinyWidgets,NACHO
shinyWidgets,plethem
shinyWidgets,powdR
shinyWidgets,rpostgisLT
shinyWidgets,safetyGraphics
shinyWidgets,sen2r
shinyWidgets,shinyhttr
shinyWidgets,shinyML
shinyWidgets,shinyNotes
shinyWidgets,trackeRapp
shinyWidgets,UCSCXenaShiny
signal,activityCounts
signal,AEDForecasting
signal,baitmet
signal,biosignalEMG
signal,breathtestcore
signal,chipPCR
signal,control
signal,dpcR
signal,dplR
signal,E4tools
signal,eegkit
signal,erah
signal,erp.easy
signal,gemlog
signal,GENEAclassify
signal,GGIR
signal,hsdar
signal,imagefx
signal,IRISMustangMetrics
signal,IRISSeismic
signal,MALDIrppa
signal,matrixProfile
signal,oceanwaves
signal,perARMA
signal,ProTrackR
signal,psd
signal,PupillometryR
signal,PupilPre
signal,Rivivc
signal,rsleep
signal,rwavelet
signal,spant
signal,spectacles
signal,sysid
signal,TBEST
signal,TDD
signal,TLBC
signal,trajr
signal,tswge
signal,tuneR
sjlabelled,cchsflow
sjlabelled,ggeffects
sjlabelled,ggiraphExtra
sjlabelled,ipeadatar
sjlabelled,qualtRics
sjlabelled,sjmisc
sjlabelled,sjPlot
sjlabelled,sjstats
sjlabelled,vtable
sjlabelled,webr
SKAT,FSTpackage
SKAT,GBJ
SKAT,GenoScan
SKAT,iECAT
SKAT,LGEWIS
SKAT,LGRF
SKAT,MetaSKAT
SKAT,MTAR
SKAT,SMUT
SKAT,WGScan
SKAT,zfa
slam,BullsEyeR
slam,designmatch
slam,fPortfolio
slam,gofastr
slam,IMIFA
slam,ldatuning
slam,lpmodeler
slam,movMF
slam,ompr.roi
slam,parma
slam,polmineR
slam,qlcMatrix
slam,rDEA
slam,relations
slam,revtools
slam,Rglpk
slam,ribd
slam,ROI
slam,ROI.plugin.clp
slam,ROI.plugin.ecos
slam,ROI.plugin.msbinlp
slam,ROI.plugin.qpoases
slam,ROI.plugin.quadprog
slam,ROI.plugin.scs
slam,ROI.plugin.symphony
slam,sbw
slam,sdcTable
slam,skmeans
slam,textcat
slam,textmining
slam,textshape
slam,tm
slam,tm.plugin.dc
slam,topicdoc
slam,topicmodels
slam,TopicScore
sn,abtest
sn,ALDqr
sn,bssn
sn,distdichoR
sn,enveomics.R
sn,ExtremalDep
sn,fAssets
sn,fMultivar
sn,GenForImp
sn,ICAOD
sn,LIHNPSD
sn,MAINT.Data
sn,mateable
sn,MCMCtreeR
sn,parfm
sn,Rgbp
sn,Rlgt
sn,rSHAPE
sn,SMARTp
sn,SPreg
sn,ssmn
sn,TFisher
sn,TSMSN
sn,VarReg
sn,VARtests
sn,Wrapped
snakecase,cqcr
snakecase,facerec
snakecase,hansard
snakecase,janitor
snakecase,nomisr
snakecase,parlitools
SnowballC,available
SnowballC,corpustools
