package,fun,coverage
recipes,tidy.step_ratio,1
recipes,tidy.step_regex,1
recipes,tidy.step_relevel,1
recipes,tidy.step_relu,0
recipes,tidy.step_rename,1
recipes,tidy.step_rename_at,0
recipes,tidy.step_rollimpute,0.6666666666666666
recipes,tidy.step_sample,0
recipes,tidy.step_scale,1
recipes,tidy.step_shuffle,1
recipes,tidy.step_slice,1
recipes,tidy.step_spatialsign,1
recipes,tidy.step_sqrt,1
recipes,tidy.step_string2factor,1
recipes,tidy.step_unknown,1
recipes,tidy.step_unorder,1
recipes,tidy.step_upsample,1
recipes,tidy.step_window,1
recipes,tidy.step_YeoJohnson,1
recipes,tidy.step_zv,1
recipes,tidyr_new_interface,1
recipes,to_character,0.75
recipes,train_info,1
recipes,tunable.step,0
recipes,tunable.step_bagimpute,1
recipes,tunable.step_bs,1
recipes,tunable.step_corr,1
recipes,tunable.step_discretize,1
recipes,tunable.step_downsample,1
recipes,tunable.step_ica,1
recipes,tunable.step_isomap,1
recipes,tunable.step_knnimpute,1
recipes,tunable.step_kpca_poly,1
recipes,tunable.step_kpca_rbf,1
recipes,tunable.step_meanimpute,1
recipes,tunable.step_nnmf,0
recipes,tunable.step_ns,1
recipes,tunable.step_nzv,1
recipes,tunable.step_other,1
recipes,tunable.step_pca,1
recipes,tunable.step_pls,1
recipes,tunable.step_poly,1
recipes,tunable.step_rollimpute,1
recipes,tunable.step_upsample,1
recipes,tunable.step_window,1
recipes,update_fields,1
recipes,update_role,0.9411764705882353
recipes,update.step,1
recipes,validate_has_unique_names,0.6666666666666666
recipes,validate_not_trained,1
recipes,vec_2_expr,1
recipes,warn_new_levels,1
recipes,window_est,0.8333333333333334
recipes,x_fac_int,1
recipes,yj_obj,1
recipes,yj_trans,0.8
rematch2,$.rematch_allrecords,1
rematch2,$.rematch_records,1
rematch2,bind_re_match,1
rematch2,bind_re_match_,0.875
rematch2,empty_result,1
rematch2,exec1,1
rematch2,match1,1
rematch2,re_exec,1
rematch2,re_exec_all,1
rematch2,re_match,1
rematch2,re_match_all,1
rentrez,.last,0
rentrez,add_class,1
rentrez,as.data.frame.eInfoList,0
rentrez,check_json_errs,0.5
rentrez,check_xml_errors,0.6
rentrez,entrez_check,0.25
rentrez,entrez_citmatch,0
rentrez,entrez_db_links,0
rentrez,entrez_db_searchable,1
rentrez,entrez_db_summary,1
rentrez,entrez_dbs,1
rentrez,entrez_email,1
rentrez,entrez_fetch,0.8
rentrez,entrez_global_query,1
rentrez,entrez_info,1
rentrez,entrez_link,0.7692307692307693
rentrez,entrez_post,0.8
rentrez,entrez_search,1
rentrez,entrez_summary,0.9
rentrez,entrez_tool,1
rentrez,extract_from_esummary,1
rentrez,extract_from_esummary.esummary,0
rentrez,extract_from_esummary.esummary_list,1
rentrez,extract_pmid,0
rentrez,get_linked_elements,1
rentrez,id_or_webenv,0.7272727272727273
rentrez,is_entrez_key_set,1
rentrez,is_xml_record,0.6666666666666666
rentrez,linkout_urls,0.6666666666666666
rentrez,make_elink_fxn,1
rentrez,make_entrez_query,0.75
rentrez,parse_acheck,0
rentrez,parse_check,0
rentrez,parse_elink,1
rentrez,parse_esearch,1
rentrez,parse_esearch.list,0
rentrez,parse_esearch.XMLInternalDocument,1
rentrez,parse_esumm_int,0
rentrez,parse_esumm_list,0
rentrez,parse_esummary,1
rentrez,parse_esummary.list,0.8181818181818182
rentrez,parse_esummary.XMLInternalDocument,0
rentrez,parse_history,1
rentrez,parse_linkouts,1
rentrez,parse_neighbors,0.6428571428571429
rentrez,parse_node,0
rentrez,parse_one_pubmed,0.8095238095238095
rentrez,parse_pubmed_xml,0.8571428571428571
rentrez,parse_response,1
rentrez,print.eInfoEntry,1
rentrez,print.eInfoLink,0
rentrez,print.eInfoSearch,1
rentrez,print.elink,1
rentrez,print.elink_classic,1
rentrez,print.elink_list,1
rentrez,print.esearch,1
rentrez,print.esummary,1
rentrez,print.esummary_list,0
rentrez,print.linkout,1
rentrez,print.multi_pubmed_record,0.6666666666666666
rentrez,print.pubmed_record,0.5833333333333334
rentrez,print.web_history,1
rentrez,set_entrez_key,1
rentrez,sleep_time,0.6666666666666666
rentrez,web_history,1
reshape,add.all.combinations,1
reshape,add.missing.levels,0
reshape,all.vars.character,1
reshape,as.data.frame.cast_df,0
reshape,as.data.frame.cast_matrix,1
reshape,as.matrix.cast_df,0
reshape,as.matrix.cast_matrix,0
reshape,cast,0.8695652173913043
reshape,cast_matrix,1
reshape,cast_parse_formula,1
reshape,check_formula,0.7142857142857143
reshape,clean.vars,1
reshape,colsplit,0
reshape,colsplit.character,0
reshape,colsplit.factor,0
reshape,combine_factor,1
reshape,compute.margins,0.8421052631578947
reshape,condense,1
reshape,condense.df,0
reshape,dim_names,1
reshape,expand,1
reshape,expand.grid.df,1
reshape,funstofun,1
reshape,guess_value,0.2857142857142857
reshape,margin.vars,1
reshape,melt,1
reshape,melt_check,0.8695652173913043
reshape,melt.cast_df,0
reshape,melt.cast_matrix,0
reshape,melt.data.frame,0.9285714285714286
reshape,melt.default,1
reshape,melt.list,1
reshape,melt.table,1
reshape,merge_all,0
reshape,merge_recurse,0
reshape,namerows,0
reshape,nested.by,0.875
reshape,nulldefault,1
reshape,prettyprint,0
reshape,print.cast_matrix,1
reshape,rcolnames,1
reshape,rcolnames<-,0
reshape,rdimnames,1
reshape,rdimnames<-,1
reshape,recast,0.75
reshape,rename,1
reshape,rescaler,0
reshape,rescaler.data.frame,0
reshape,rescaler.default,0
reshape,rescaler.matrix,0
reshape,reshape1,0.8372093023255814
reshape,round_any,1
reshape,rrownames,1
reshape,rrownames<-,0
reshape,sort_df,0.6666666666666666
reshape,sparseby,0.7727272727272727
reshape,stamp,0
reshape,str.cast_matrix,0
reshape,strip.dups,0
reshape,tidystamp,0
reshape,uniquedefault,0
reshape,untable,0
reshape,updatelist,0
reshape2,%||%,1
reshape2,acast,1
reshape2,add_margins,0.9230769230769231
reshape2,all_identical,1
reshape2,array_names,1
reshape2,cast,0.9696969696969697
reshape2,colsplit,1
reshape2,dcast,0.9
reshape2,downto,1
reshape2,guess_value,0.8571428571428571
reshape2,is.string,1
reshape2,margins,0.9166666666666666
reshape2,melt,1
reshape2,melt_check,0.7741935483870968
reshape2,melt.data.frame,1
reshape2,melt.default,1
reshape2,melt.list,1
reshape2,melt.table,0.9444444444444444
reshape2,normalize_melt_arguments,1
reshape2,parse_formula,0.9444444444444444
reshape2,recast,0.75
reshape2,upto,1
reshape2,NA,0.6133333333333333
rex,:,0.6666666666666666
rex,.onAttach,0.6666666666666666
rex,.onLoad,0
rex,%==%,1
rex,%if_next_is%,0
rex,%if_next_isnt%,0
rex,%if_prev_is%,0
rex,%if_prev_isnt%,0
rex,%or%,0
rex,add_options,1
rex,add_type,0.8
rex,any_of,0
rex,as.character.regex,1
rex,as.regex,0
rex,as.regex.default,0
rex,at_least,0
rex,at_most,0
rex,auto_name,1
rex,between,1
rex,c.regex,0
rex,capture,0
rex,capture_group,0
rex,character_class,1
rex,character_class_escape,1
rex,character_class_escape_dots,1
rex,character_class_escape.character,1
rex,character_class_escape.default,1
rex,character_class_escape.list,1
rex,character_class_escape.regex,1
rex,default_data_format.shortcut,0
rex,escape,1
rex,escape_dots,1
rex,escape.character,1
rex,escape.character_class,1
rex,escape.default,1
rex,escape.list,1
rex,escape.regex,1
rex,except_any_of,0
rex,except_some_of,0
rex,exclude_range,0
rex,group,1
rex,inverse,1
rex,match_args,1
rex,multiple,1
rex,n_times,0
rex,no_capture,1
rex,none_of,1
rex,not,0
rex,one_of,1
rex,one_or_more,0
rex,or,0
rex,p,1
rex,plural,1
rex,print.regex,1
rex,range,0
rex,re_matches,1
rex,regex,1
rex,register,1
rex,register_object,1
rex,register_shortcuts,0
rex,rex,1
rex,rex_,1
rex,rex_mode,1
rex,sanitize,1
rex,shortcut,0
rex,some_of,0
rex,substitutes,1
rex,zero_or_more,0
rex,zero_or_one,0
Rfit,cellx,1
Rfit,confintadjust,0
Rfit,disp,1
Rfit,drop.test,0.8888888888888888
Rfit,getScores,1
Rfit,getScoresDeriv,1
Rfit,gettau,0
Rfit,gettauF0,1
Rfit,grad,0
Rfit,hstar,0
Rfit,hstarreadyscr,0
Rfit,jaeckel,0.7777777777777778
Rfit,khmat,1
Rfit,kwayr,1
Rfit,looptau,0
Rfit,oneway.rfit,0.9642857142857143
Rfit,pairup,0
Rfit,pasteColsRfit,1
Rfit,print.drop.test,1
Rfit,print.oneway.rfit,1
Rfit,print.raov,1
Rfit,print.rfit,1
Rfit,print.summary.oneway.rfit,0
Rfit,print.summary.rfit,0.9090909090909091
Rfit,raov,1
Rfit,redmod,0.9
Rfit,rfit,1
Rfit,rfit.default,0.7636363636363637
Rfit,rstudent.rfit,0.8235294117647058
Rfit,scores,1
Rfit,signedrank,0
Rfit,subsets,1
Rfit,summary.oneway.rfit,0
Rfit,summary.rfit,0.9047619047619048
Rfit,taustar,0.875
Rfit,vcov.rfit,1
Rfit,wald.test.overall,1
Rfit,walsh,1
Rfit,NA,0.8214285714285714
rgdal,.gd_SetCategoryNames,1
rgdal,.gd_SetGeoTransform,0
rgdal,.gd_SetNoDataValue,0
rgdal,.gd_SetProject,0
rgdal,.gd_SetRasterColorTable,1
rgdal,.gd_SetStatistics,1
rgdal,.gd_transform,0
rgdal,.normalize_if_path,1
rgdal,.onAttach,0.9047619047619048
rgdal,.onLoad,0
rgdal,.onUnload,0
rgdal,.setCollectorFun,1
rgdal,.spTransform_Line,0.6666666666666666
rgdal,.spTransform_Lines,1
rgdal,.spTransform_Polygon,0.6666666666666666
rgdal,.spTransform_Polygons,1
rgdal,asGDALROD_SGDF,1
rgdal,assertClass,0.6666666666666666
rgdal,asSGDF_GROD,0.8888888888888888
rgdal,checkCRSArgs,0.46153846153846156
rgdal,close.SpatialGDALWrite,1
rgdal,closeDataset,0
rgdal,closeDataset.default,0
rgdal,copy.SpatialGDAL,0
rgdal,copyDataset,0.7857142857142857
rgdal,create2GDAL,0.9622641509433962
rgdal,CRSargs,1
rgdal,deleteDataset,0
rgdal,displayDataset,0
rgdal,GDAL_iconv,1
rgdal,GDAL.close,0.8571428571428571
rgdal,GDAL.open,0.75
rgdal,GDALcall,0
rgdal,GDALDataset,0.35714285714285715
rgdal,GDALDriver,1
rgdal,gdalDrivers,1
rgdal,GDALinfo,0.9354838709677419
rgdal,GDALRasterBand,0.6666666666666666
rgdal,GDALReadOnlyDataset,0.76
rgdal,GDALSpatialRef,1
rgdal,GDALTransientDataset,0.75
rgdal,get_OVERRIDE_PROJ_DATUM_WITH_TOWGS84,1
rgdal,getBandColorTable,0.5
rgdal,getCategoryNames,0
rgdal,getColorTable,0
rgdal,getCPLConfigOption,1
rgdal,getDescription,1
rgdal,getDriver,1
rgdal,getDriverLongName,1
rgdal,getDriverName,1
rgdal,getGDAL_DATA_Path,1
rgdal,getGDALCheckVersion,1
rgdal,getGDALDriverNames,1
rgdal,getGDALVersionInfo,1
rgdal,getGDALwithGEOS,1
rgdal,getGeoTransFunc,1
rgdal,getPROJ4libPath,1
rgdal,getPROJ4VersionInfo,1
rgdal,getProjectionRef,0.7333333333333333
rgdal,getRasterBand,1
rgdal,getRasterBlockSize,1
rgdal,getRasterData,0.9130434782608695
rgdal,getRasterTable,0.9
rgdal,is_projected_crs,0.8571428571428571
rgdal,isObjPtrNULL,1
rgdal,llgridlines,0.9090909090909091
rgdal,load_stuff,0
rgdal,local_RGDAL_Init,0
rgdal,make_EPSG,0.7
rgdal,ogrDeleteDataSource,0.6
rgdal,ogrDeleteLayer,0.5
rgdal,ogrDrivers,0.8333333333333334
rgdal,ogrFIDs,0.7058823529411765
rgdal,ogrInfo,0.7804878048780488
rgdal,ogrListLayers,0.8095238095238095
rgdal,OGRSpatialRef,1
rgdal,open.SpatialGDAL,0.96
rgdal,print.GDALobj,0.631578947368421
rgdal,print.ogrinfo,0.8181818181818182
rgdal,print.summary.SpatialGDAL,0
rgdal,proj_def_bug_fix,0
rgdal,project,0.8392857142857143
rgdal,projInfo,0.7692307692307693
rgdal,PROJis6ormore,0
rgdal,projNAD,1
rgdal,putRasterData,1
rgdal,rawTransform,0
rgdal,readGDAL,0.8666666666666667
rgdal,readOGR,0.625
rgdal,RGB2PCT,0.7777777777777778
rgdal,rgdal_extSoftVersion,0
rgdal,saveDataset,0.7272727272727273
rgdal,saveDatasetAs,0
rgdal,set_OVERRIDE_PROJ_DATUM_WITH_TOWGS84,0
rgdal,setCPLConfigOption,0
rgdal,SGDF2PCT,0.7906976744186046
rgdal,showEPSG,1
rgdal,showP4,1
rgdal,showWKT,1
rgdal,SpatialGDAL,0.1111111111111111
rgdal,SpatialGDAL#ANY#missing,0.5
rgdal,SpatialGDAL#SpatialGridDataFrame,1
rgdal,SpatialGDALWrite,0
rgdal,SpatialGridDataFrame#CRS,0
rgdal,SpatialPixelsDataFrame#CRS,0
rgdal,spTransform.SpatialLines,0.8518518518518519
rgdal,spTransform.SpatialLinesDataFrame,1
rgdal,spTransform.SpatialPoints,0.7317073170731707
rgdal,spTransform.SpatialPointsDataFrame,1
rgdal,spTransform.SpatialPolygons,0.8518518518518519
rgdal,spTransform.SpatialPolygonsDataFrame,1
rgdal,sub.GDROD,0.9019607843137255
rgdal,toSigned,0
rgdal,toUnSigned,0
rgdal,vec2RGB,1
rgdal,version_sp_linkingTo,1
rgdal,writeGDAL,1
rgdal,writeOGR,0.7171052631578947
rgdal,NA,0.6989528795811518
rgeos,.bboxSRs,1
rgeos,.onAttach,0.8666666666666667
rgeos,.onLoad,0
rgeos,.onUnload,0
rgeos,append.poly,1
rgeos,area.poly,1
rgeos,areaGPC,0
rgeos,bbox.Ring,1
rgeos,bbox2SP,1
rgeos,checkP4S,0.6666666666666666
rgeos,chFIDsSpatialRings,0
rgeos,chFIDsSpatialRingsDataFrame,0
rgeos,createPolygonsComment,0.8571428571428571
rgeos,createSPComment,0.7333333333333333
rgeos,data.frame#gpc.poly,0
rgeos,finish_RGEOS,0
rgeos,gArea,1
rgeos,gBinarySTRtreeQuery,0.9090909090909091
rgeos,gBoundary,1
rgeos,gBuffer,0.7962962962962963
rgeos,gCentroid,1
rgeos,gContains,0.64
rgeos,gContainsProperly,0.5
rgeos,gConvexHull,1
rgeos,gCoveredBy,0.5
rgeos,gCovers,0.5
rgeos,gCrosses,0.5
rgeos,gDelaunayTriangulation,0.7272727272727273
rgeos,gDifference,0.16
rgeos,gDisjoint,0.5
rgeos,gDistance,0.5714285714285714
rgeos,gEnvelope,1
rgeos,gEquals,0.5
rgeos,gEqualsExact,0.5263157894736842
rgeos,get_do_poly_check,1
rgeos,get_RGEOS_CheckValidity,1
rgeos,get_RGEOS_DENSE,1
rgeos,get_RGEOS_dropSlivers,1
rgeos,get_RGEOS_polyThreshold,1
rgeos,get_RGEOS_STR,1
rgeos,get_RGEOS_warnSlivers,1
rgeos,get.bbox,1
rgeos,get.pts,0
rgeos,getScale,1
rgeos,gHasZ,0
rgeos,gInterpolate,1
rgeos,gIntersection,0.5357142857142857
rgeos,gIntersects,0.5555555555555556
rgeos,gIsEmpty,1
rgeos,gIsRing,1
rgeos,gIsSimple,1
rgeos,gIsValid,1
rgeos,gLength,1
rgeos,gLineMerge,0.9090909090909091
rgeos,gNearestPoints,0.875
rgeos,gNode,0.6
rgeos,gOverlaps,0.5
rgeos,gpc.poly,0.36363636363636365
rgeos,gpc.poly#ANY,1
rgeos,gpc.poly#gpc.poly,0.6538461538461539
rgeos,gpc.poly#matrix,0
rgeos,gpc.poly#numeric,0
rgeos,gPointOnSurface,1
rgeos,gPolygonize,0.9230769230769231
rgeos,gProject,1
rgeos,gRelate,0.1875
rgeos,groupID,0
rgeos,gSimplify,0.8333333333333334
rgeos,gSymdifference,0.16
rgeos,gTopoDim,0.75
rgeos,gTouches,0.5
rgeos,gUnarySTRtreeQuery,0.9285714285714286
rgeos,gUnaryUnion,0.8333333333333334
rgeos,gUnion,0.16
rgeos,gUnionCascaded,0
rgeos,gWithin,0.5
rgeos,gWithinDistance,0
rgeos,init_RGEOS,0
rgeos,labpos.buffer,0
rgeos,labpos.maxdist,0.8695652173913043
rgeos,labpos.random,0
rgeos,list#gpc.poly,0
rgeos,listifyMatrix,1
rgeos,matrix#gpc.poly,0.75
rgeos,notAllComments,0.7142857142857143
rgeos,numeric#gpc.poly,0.9411764705882353
rgeos,numeric#gpc.poly.nohole,0.9333333333333333
rgeos,order_relations,0
rgeos,overGeomGeom,1
rgeos,overGeomGeomDF,0
rgeos,plotSpatialCollections,0
rgeos,plotSpatialRings,0.75
rgeos,poly_findInBoxGEOS,1
rgeos,polygonsLabel,0.6428571428571429
rgeos,read.polyfile,1
rgeos,readWKT,0.7619047619047619
rgeos,rgeos_extSoftVersion,0
rgeos,rgeos_gpcpoly2SpatialPolygons,0.9047619047619048
rgeos,rgeos_SpatialPolygons2gpcpoly,0.8888888888888888
rgeos,RGEOSArea,0
rgeos,RGEOSBinPredFunc,0.819672131147541
rgeos,RGEOSBinTopoFunc,0.7777777777777778
rgeos,RGEOSBoundary,0
rgeos,RGEOSBuffer,0
rgeos,RGEOSContains,0
rgeos,RGEOSConvexHull,0
rgeos,RGEOSCrosses,0
rgeos,RGEOSDisjoint,0
rgeos,RGEOSDistance,0
rgeos,RGEOSDistanceFunc,0.75
rgeos,RGEOSEnvelope,0
rgeos,RGEOSEquals,0
rgeos,RGEOSEqualsExact,0
rgeos,RGEOSGetCentroid,0
rgeos,RGEOSHasZ,0
rgeos,RGEOSHausdorffDistance,0
rgeos,RGEOSIntersects,0
rgeos,RGEOSisEmpty,0
rgeos,RGEOSisRing,0
rgeos,RGEOSisSimple,0
rgeos,RGEOSisValid,0
rgeos,RGEOSisWithinDistance,0
rgeos,RGEOSLength,0
rgeos,RGEOSLineMerge,0
rgeos,RGEOSMiscFunc,0.75
rgeos,RGEOSOverlaps,0
rgeos,RGEOSPointOnSurface,0
rgeos,RGEOSRelate,0
rgeos,RGEOSTouches,0
rgeos,RGEOSUnaryPredFunc,0.8695652173913043
rgeos,RGEOSUnionCascaded,0
rgeos,RGEOSWithin,0
rgeos,Ring,0.8181818181818182
rgeos,Ring#character,0
rgeos,Ring#SpatialPoints,0
rgeos,scale.poly,0
rgeos,set_do_poly_check,1
rgeos,set_RGEOS_CheckValidity,0
rgeos,set_RGEOS_DENSE,1
rgeos,set_RGEOS_dropSlivers,1
rgeos,set_RGEOS_HANDLE,0
rgeos,set_RGEOS_polyThreshold,1
rgeos,set_RGEOS_STR,1
rgeos,set_RGEOS_warnSlivers,1
rgeos,setScale,0.75
rgeos,SpatialCollections,0
rgeos,SpatialCollections#missing,0
rgeos,SpatialRings,0.2631578947368421
rgeos,SpatialRings#character,0
rgeos,SpatialRings#missing,1
rgeos,SpatialRings#SpatialPoints,0
rgeos,SpatialRingsDataFrame,0
rgeos,SpatialRingsDataFrame#character,0
rgeos,symdiff,0
rgeos,TopologyFunc,0.7666666666666667
rgeos,translate,1
rgeos,triangulate,0
rgeos,tristrip,0
rgeos,version_GEOS,1
rgeos,version_GEOS0,1
rgeos,version_sp_linkingTo,1
rgeos,write.polyfile,0
rgeos,writeWKT,1
rgeos,NA,0.8148837209302325
Rglpk,.check_control_parameters,0.7222222222222222
Rglpk,.onAttach,1
Rglpk,.onLoad,0
Rglpk,.ROI_glpk_solve,0
Rglpk,as.glp_bounds,1
Rglpk,as.glp_bounds.bound_table,0
Rglpk,as.glp_bounds.default,0
Rglpk,as.glp_bounds.list,1
Rglpk,glp_bounds,0.8636363636363636
Rglpk,glp_bounds_check_sanity,0.5555555555555556
Rglpk,glp_call_interface,1
Rglpk,glp_fix_bound_type,0.8
Rglpk,glp_get_meta_data_from_file,1
Rglpk,glp_merge_MP_data,1
Rglpk,glp_retrieve_MP_from_file,0.46153846153846156
Rglpk,MILP,1
Rglpk,print.MP_data_from_file,0.5
Rglpk,Rglpk_call,0.6792452830188679
Rglpk,Rglpk_read_file,0.9411764705882353
Rglpk,Rglpk_solve_LP,1
Rglpk,Rglpk_write_file,0
Rglpk,NA,0.7551867219917012
rio,.export,1
rio,.export.default,1
rio,.export.rio_arff,1
rio,.export.rio_clipboard,0
rio,.export.rio_csv,1
rio,.export.rio_csv2,1
rio,.export.rio_csvy,1
rio,.export.rio_dbf,1
rio,.export.rio_dta,1
rio,.export.rio_dump,1
rio,.export.rio_feather,1
rio,.export.rio_fst,1
rio,.export.rio_fwf,0.875
rio,.export.rio_html,1
rio,.export.rio_json,1
rio,.export.rio_matlab,1
rio,.export.rio_ods,1
rio,.export.rio_psv,1
rio,.export.rio_r,1
rio,.export.rio_rdata,1
rio,.export.rio_rds,1
rio,.export.rio_sas7bdat,1
rio,.export.rio_sav,1
rio,.export.rio_tsv,1
rio,.export.rio_txt,0
rio,.export.rio_xlsx,0.7222222222222222
rio,.export.rio_xml,0.9166666666666666
rio,.export.rio_xpt,1
rio,.export.rio_yml,1
rio,.import,1
rio,.import.default,1
rio,.import.rio_arff,1
rio,.import.rio_clipboard,0
rio,.import.rio_csv,1
rio,.import.rio_csv2,1
rio,.import.rio_csvy,1
rio,.import.rio_dat,0
rio,.import.rio_dbf,1
rio,.import.rio_dif,1
rio,.import.rio_dta,1
rio,.import.rio_eviews,1
rio,.import.rio_feather,1
rio,.import.rio_fortran,0.6666666666666666
rio,.import.rio_fst,1
rio,.import.rio_fwf,0.7575757575757576
rio,.import.rio_html,0.7222222222222222
rio,.import.rio_json,1
rio,.import.rio_matlab,1
rio,.import.rio_mtp,0
rio,.import.rio_ods,1
rio,.import.rio_psv,1
rio,.import.rio_r,1
rio,.import.rio_rdata,0.75
rio,.import.rio_rds,1
rio,.import.rio_rec,0
rio,.import.rio_sas7bdat,0
rio,.import.rio_sav,0.6666666666666666
rio,.import.rio_spss,0
rio,.import.rio_syd,1
rio,.import.rio_tsv,1
rio,.import.rio_txt,0
rio,.import.rio_xls,0
rio,.import.rio_xlsx,0.8333333333333334
rio,.import.rio_xml,0.9285714285714286
rio,.import.rio_xpt,0.6666666666666666
rio,.import.rio_yml,1
rio,.onAttach,0.2
rio,.onLoad,0
rio,characterize,1
rio,characterize.data.frame,1
rio,characterize.default,1
rio,compress_out,0.8461538461538461
rio,convert,1
rio,convert_google_url,1
rio,export,1
rio,export_delim,1
rio,factorize,1
rio,factorize.data.frame,1
rio,factorize.default,1
rio,find_compress,1
rio,gather_attrs,0.9545454545454546
rio,get_ext,1
rio,get_type,1
rio,import,0.9166666666666666
rio,import_delim,0.7307692307692307
rio,import_list,0.8064516129032258
rio,install_formats,0
rio,parse_suggestions,1
rio,parse_tar,0
rio,parse_zip,0.9285714285714286
rio,read.fwf2,0.6388888888888888
rio,remote_to_local,0.47368421052631576
rio,restore_labelled,1
rio,set_class,1
rio,spread_attrs,0.16666666666666666
rio,standardize_attributes,0.8
rio,twrap,1
rio,uninstalled_formats,0
rlist,.evalwith,0.8571428571428571
rlist,==.List,1
rlist,args_env,1
rlist,args_list,1
rlist,callwith,1
rlist,contains,1
rlist,createCallClosure,1
rlist,createListClosure,1
rlist,dots,1
rlist,getnames,1
rlist,is.empty,1
rlist,is.error,1
rlist,is.formula,1
rlist,lambda,0.9
rlist,List,1
rlist,List_get,1
rlist,List_get_function,1
rlist,List_set,0.8
rlist,List_set_function,1
rlist,list.all,0.875
rlist,list.any,0.8333333333333334
rlist,list.append,1
rlist,list.apply,1
rlist,list.cases,1
rlist,list.cbind,1
rlist,list.class,1
rlist,list.clean,1
rlist,list.common,0.8571428571428571
rlist,list.count,0.6666666666666666
rlist,list.do,1
rlist,list.exclude,1
rlist,list.expand,1
rlist,list.filter,1
rlist,list.find,1
rlist,list.findi,1
rlist,list.findi.fun,0.8
rlist,list.findi.internal,1
rlist,list.first,0.6666666666666666
rlist,list.first.fun,1
rlist,list.first.internal,1
rlist,list.flatten,1
rlist,list.group,1
rlist,list.group.internal,1
rlist,list.insert,0.7142857142857143
rlist,list.is,0.75
rlist,list.is.fun,1
rlist,list.is.internal,1
rlist,list.iter,1
rlist,list.join,0.96
rlist,list.last,0.6666666666666666
rlist,list.load,0.875
rlist,list.loadfile,0.8
rlist,list.loadfile.json,1
rlist,list.loadfile.rdata,1
rlist,list.loadfile.rds,1
rlist,list.loadfile.xml,1
rlist,list.loadfile.yml,1
rlist,list.map,1
rlist,list.map.fun,1
rlist,list.map.internal,1
rlist,list.maps,0.9
rlist,list.mapv,1
rlist,list.match,1
rlist,list.merge,0.75
rlist,list.names,1
rlist,list.order,1
rlist,list.order.internal,0.9090909090909091
rlist,list.parse,1
rlist,list.parse.character,0.9285714285714286
rlist,list.parse.data.frame,1
rlist,list.parse.default,1
rlist,list.parse.matrix,1
rlist,list.prepend,1
rlist,list.rbind,1
rlist,list.remove,1
rlist,list.reverse,1
rlist,list.sample,0.8333333333333334
rlist,list.save,1
rlist,list.savefile.json,1
rlist,list.savefile.rdata,0.8
rlist,list.savefile.rds,1
rlist,list.savefile.yml,1
rlist,list.search,1
rlist,list.search.fun,1
rlist,list.select,1
rlist,list.serialize,1
rlist,list.serialize.json,1
rlist,list.skip,0.8571428571428571
rlist,list.skipWhile,1
rlist,list.sort,1
rlist,list.stack,1
rlist,list.table,0.8888888888888888
rlist,list.take,0.6666666666666666
rlist,list.takeWhile,1
rlist,list.ungroup,1
rlist,list.unserialize,1
rlist,list.unserialize.json,1
rlist,list.unzip,0.875
rlist,list.update,1
rlist,list.which,1
rlist,list.while.fun,1
rlist,list.zip,0.8571428571428571
rlist,map,1
rlist,ndots,1
rlist,print.List,1
rlist,reduce,1
rlist,set_argnames,1
rlist,str.List,1
rlist,subset.list,1
rlist,subset.List,1
rlist,summary.List,1
rlist,try_list,1
rlist,tryEval,1
rlist,tryGet,1
rlist,tryWithCondition,1
Rmpfr,..bigq2mpfr,1
Rmpfr,..bigz2mpfr,1
Rmpfr,..mpfr2str,0
Rmpfr,.abs.mpfr,0
Rmpfr,.Arith.mpfr.num,1
Rmpfr,.Arith.num.mpfr,1
Rmpfr,.bigq2mpfr,1
Rmpfr,.bigz2mpfr,1
Rmpfr,.Compare.mpfr.num,1
Rmpfr,.Compare.num.mpfr,1
Rmpfr,.d2mpfr1,1
Rmpfr,.dimCheck,1
Rmpfr,.getExp,0
Rmpfr,.getPrec,0.6666666666666666
Rmpfr,.getSign,1
Rmpfr,.hjexplore,1
Rmpfr,.hjsearch,0.9615384615384616
Rmpfr,.mA.subAssign,0.8823529411764706
Rmpfr,.mat2ind,0.7777777777777778
Rmpfr,.matmult.R,0.8552631578947368
Rmpfr,.mpfr,1
Rmpfr,.mpfr_debug,1
Rmpfr,.mpfr_erange,1
Rmpfr,.mpfr_erange_is_int,1
Rmpfr,.mpfr_erange_set,1
Rmpfr,.mpfr_formatinfo,1
Rmpfr,.mpfr_gmp_numbbits,1
Rmpfr,.mpfr_maxPrec,1
Rmpfr,.mpfr_minPrec,1
Rmpfr,.mpfr_negative,1
Rmpfr,.mpfr_negativeR,0
Rmpfr,.mpfr_sign,1
Rmpfr,.mpfr.,0
Rmpfr,.mpfr.is.whole,0.6666666666666666
Rmpfr,.mpfr.mrepl,1
Rmpfr,.mpfr.msubset,0.75
Rmpfr,.mpfr.repl,1
Rmpfr,.mpfr.subset,0.6
Rmpfr,.mpfr1tolist,1
Rmpfr,.mpfr2exp,1
Rmpfr,.mpfr2list,1
Rmpfr,.mpfr2str,1
Rmpfr,.mpfrA.subset,1
Rmpfr,.mpfrVersion,1
Rmpfr,.ncharPrec,1
Rmpfr,.onAttach,1
Rmpfr,.onLoad,0
Rmpfr,.toNum,1
Rmpfr,.toNum1,0
Rmpfr,[.Ncharacter,1
Rmpfr,Ai,1
Rmpfr,ANY#missing,1
Rmpfr,ANY#mpfr,0.5
